scraped_at,region,property_type,transaction_type,title,price,price_display,currency,bedrooms,bathrooms,carpark,size_sqft,area,state,full_address,furnishing,seller_name,seller_type,listing_url
2026-05-29T16:27:25.408467+00:00,kelantan,double-storey,For Sale,Fully Furnished Double Storey Terrace House,530000.0,"RM 530,000",MYR,4,3,,990,Kota Bharu,Kelantan,,,,,https://www.mudah.my/fully-furnished-double-storey-terrace-house-114314896.htm
2026-05-29T16:18:47.260287+00:00,kelantan,double-storey,For Sale,Double Storey Bungalow House ,570000.0,"RM 570,000",MYR,4,3,,2058,Tanah Merah,Kelantan,,,,,https://www.mudah.my/double-storey-bungalow-house-114684344.htm
2026-05-29T17:44:23.286823+00:00,kelantan,single-storey,For Sale,"Single Storey Detached house (Freehold) at Bandar Machang, Kelantan.",495000.0,"RM 495,000",MYR,3,2,,1404,Machang,Kelantan,,,,,https://www.mudah.my/single-storey-detached-house-freehold-at-bandar-machang-kelantan-114592747.htm
2026-05-29T06:05:45.261639+00:00,labuan,apartment,For Sale,For Sale Ganggarak Permai Apartment Labuan,350000.0,"RM 350,000",MYR,3,2,,850,Ganggarak / Merinding,,"Jalan Taman Ganggarak Permai, Off Jalan Pohon Batu, 87000 Ganggarak / Merinding, Labuan",,,,https://www.mudah.my/for-sale-ganggarak-permai-apartment-labuan-114447221.htm
2026-05-29T06:04:04.767234+00:00,labuan,apartment,For Sale,"FOR SALE: Ganggarak Permai Apartment – Block Dahlia, Labuan",295000.0,"RM 295,000",MYR,3,2,,800,Ganggarak / Merinding,,"Jalan Taman Ganggarak Permai, Off Jalan Pohon Batu, 87000 Ganggarak / Merinding, Labuan",,,,https://www.mudah.my/for-sale-ganggarak-permai-apartment-block-dahlia-labuan-114754228.htm
2026-05-29T06:04:04.554221+00:00,labuan,apartment,For Sale,"Taman Mutiara Damai Apartment Kg Sungai Dedaun, Labuan (3 Bilik)",128000.0,"RM 128,000",MYR,3,2,,623,Bebuloh,,"Taman Mutiara Damai Apartment Kg Sungai Dedaun, Labuan (3 Bilik)",,,,https://www.mudah.my/taman-mutiara-damai-apartment-kg-sungai-dedaun-labuan-3-bilik-112432577.htm
2026-05-29T06:03:09.565952+00:00,labuan,apartment,For Sale,Nice Apartment for Sell,410000.0,"RM 410,000",MYR,1,1,,600,Gersik / Saguking / Jawa / Parit,,"Off Jalan Merdeka, Bandar Labuan, 87000 Gersik / Saguking / Jawa / Parit, Labuan",,,,https://www.mudah.my/nice-apartment-for-sell-114195325.htm
2026-05-29T06:03:08.004479+00:00,labuan,apartment,For Sale,Taman Mutiara Apartment - Kampung Sungai Bedaun,64954.0,"RM 64,954",MYR,3,2,,623,Bebuloh,,Taman Mutiara Apartment - Kampung Sungai Bedaun,,,,https://www.mudah.my/taman-mutiara-apartment-kampung-sungai-bedaun-114399551.htm
2026-05-29T06:03:07.839472+00:00,labuan,apartment,For Sale,Modern Comfort Meets Quiet Seclusion at Ganggarak Permai Apartment,300000.0,"RM 300,000",MYR,3,2,,850,Ganggarak / Merinding,,"Jalan Taman Ganggarak Permai, Off Jalan Pohon Batu, 87000 Ganggarak / Merinding, Labuan",,,,https://www.mudah.my/modern-comfort-meets-quiet-seclusion-at-ganggarak-permai-apartment-114271340.htm
2026-05-29T06:02:16.126071+00:00,labuan,apartment,For Sale,"Level 6, unit Blok Aris Ganggarak Permai Apartment",295000.0,"RM 295,000",MYR,3,2,,850,Ganggarak / Merinding,,"Jalan Taman Ganggarak Permai, Off Jalan Pohon Batu, 87000 Ganggarak / Merinding, Labuan",,,,https://www.mudah.my/level-6-unit-blok-aris-ganggarak-permai-apartment-114749159.htm
2026-05-29T06:02:15.177570+00:00,labuan,apartment,For Sale,Labuan Times Square Apartment for Sale -,650000.0,"RM 650,000",MYR,3,2,,1475,Gersik / Saguking / Jawa / Parit,,"Off Jalan Merdeka, Bandar Labuan, 87000 Gersik / Saguking / Jawa / Parit, Labuan",,,,https://www.mudah.my/labuan-times-square-apartment-for-sale-114816336.htm
2026-05-29T06:01:37.892432+00:00,labuan,bungalow,For Sale,Bungalow House for Sale,2050000.0,"RM 2,050,000",MYR,6,4,,21780,Sungai Labu,,,,,,https://www.mudah.my/bungalow-house-for-sale-114228222.htm
2026-05-29T06:01:15.818663+00:00,labuan,bungalow,For Sale,Bungalow House For Sale,1200000.0,"RM 1,200,000",MYR,4,3,,6500,Batu Arang,,,,,,https://www.mudah.my/bungalow-house-for-sale-114237724.htm
2026-05-29T06:01:13.704238+00:00,labuan,bungalow,For Sale,TOWN LEASE Bungalow house FOR SALE (LABUAN),750000.0,"RM 750,000",MYR,4,4,,6458,Batu Arang,,,,,,https://www.mudah.my/town-lease-bungalow-house-for-sale-labuan-111703378.htm
2026-05-29T06:01:09.457268+00:00,labuan,bungalow,For Sale,"Lot 6, Taman Lucky, Bungalow House, Jln Jumidah Buyong, 87000 W.P.Lbu",950000.0,"RM 950,000",MYR,4,3,,6200,Gersik / Saguking / Jawa / Parit,,"Lot 6, Taman Lucky, Bungalow House, Jln Jumidah Buyong, 87000 W.P.Lbu",,,,https://www.mudah.my/lot-6-taman-lucky-bungalow-house-jln-jumidah-buyong-87000-w-p-lbu-110996331.htm
2026-05-29T06:02:15.324066+00:00,labuan,condo,For Sale,The V by Jesselton – 🌊 Seafront Suites from RM690/psf 🔥,368888.0,"RM 368,888",MYR,1,1,,425,Kota Kinabalu,Sabah,,,,,https://www.mudah.my/the-v-by-jesselton-seafront-suites-from-rm690-psf-111836283.htm
2026-05-29T06:04:53.199719+00:00,labuan,double-storey,For Sale,Semi Detached Double Storey House - For Sale Labuan,600000.0,"RM 600,000",MYR,4,3,,3670,Batu Arang,,,,,,https://www.mudah.my/semi-detached-double-storey-house-for-sale-labuan-114113007.htm
2026-05-29T06:04:52.802706+00:00,labuan,double-storey,For Sale,Taman Layang-Layangan (Labuan) | Double Storey Semi-D Corner House,470000.0,"RM 470,000",MYR,4,2,,4000,Layang-Layangan,,Taman Layang-Layangan (Labuan) | Double Storey Semi-D Corner House,,,,https://www.mudah.my/taman-layang-layangan-labuan-double-storey-semi-d-corner-house-114862355.htm
2026-05-29T18:21:01.557943+00:00,melaka,apartment,For Sale,"Flat Apartment For Sale TAMAN ANIKA, 75250 KAMPUNG LAPAN MELAKA",79000.0,"RM 79,000",MYR,2,1,,520,Melaka City,Melaka,About Taman Anika,,,,https://www.mudah.my/flat-apartment-for-sale-taman-anika-75250-kampung-lapan-melaka-113249933.htm
2026-05-29T18:18:53.631877+00:00,melaka,apartment,For Sale,"Corner Unit Pangsapuri Boginvilla Apartment, Hilir Kota Melaka Raya",98000.0,"RM 98,000",MYR,3,2,,807,Bandar Hilir,Melaka,,,,,https://www.mudah.my/corner-unit-pangsapuri-boginvilla-apartment-hilir-kota-melaka-raya-114849514.htm
2026-05-29T18:18:52.736772+00:00,melaka,apartment,For Sale,Kota Laksamana Utama Apartment 3room 2bath 880 sqft-- 2km from JONKER,125000.0,"RM 125,000",MYR,3,2,,880,Melaka City,Melaka,"Off Jalan Taman Maharjaya, Taman Maharjaya, 75200 Melaka City, Melaka",,,,https://www.mudah.my/kota-laksamana-utama-apartment-3room-2bath-880-sqft-2km-from-jonker-114246170.htm
2026-05-29T18:18:52.201614+00:00,melaka,apartment,For Sale,Apartment  Ambience Residence Melaka UNTUK DIJUAL,230000.0,"RM 230,000",MYR,2,1,,688,Klebang,Melaka,"Jalan Pulau Gadong, 75200 Klebang, Melaka",,,,https://www.mudah.my/apartment-ambience-residence-melaka-untuk-dijual-114814742.htm
2026-05-29T18:18:51.501428+00:00,melaka,apartment,For Sale,"Bukit Baru Jaya Apartment, 4 Rooms with 1,230 sqft for Sale, Corner",350000.0,"RM 350,000",MYR,4,2,,1230,Bukit Baru,Melaka,"Jalan Ceria 1, Kampung Jawa, 75150 Bukit Baru, Melaka",,,,https://www.mudah.my/bukit-baru-jaya-apartment-4-rooms-with-1-230-sqft-for-sale-corner-114844751.htm
2026-05-29T18:16:48.676924+00:00,melaka,apartment,For Sale,Apartment Prima @ Melaka Tengah 2,196000.0,"RM 196,000",MYR,3,2,,850,Melaka City,Melaka,"Off Jalan Limbongan, Pantai Klebang, 75200 Melaka City, Melaka",,,,https://www.mudah.my/apartment-prima-melaka-tengah-2-114849628.htm
2026-05-29T18:14:36.292961+00:00,melaka,apartment,For Sale,Melaka apartment ,277000.0,"RM 277,000",MYR,3,2,,1000,Bukit Serindit,Melaka,"Jalan Taman Bandaraya, 75400 Bukit Serindit, Melaka",,,,https://www.mudah.my/melaka-apartment-114819646.htm
2026-05-29T18:14:35.632957+00:00,melaka,apartment,For Sale,Apartment Mampu Milik PR1MA Pokok Mangga Melaka Ready To Move In,170000.0,"RM 170,000",MYR,3,2,,1000,Pokok Mangga,Melaka,,,,,https://www.mudah.my/apartment-mampu-milik-pr1ma-pokok-mangga-melaka-ready-to-move-in-110864373.htm
2026-05-29T18:14:34.619950+00:00,melaka,apartment,For Sale,River View Apartment in Heritage site of Melaka,198000.0,"RM 198,000",MYR,3,2,,800,Melaka City,Melaka,"Jalan Tun Sri Lanang, 75100 Melaka City, Melaka",,,,https://www.mudah.my/river-view-apartment-in-heritage-site-of-melaka-114821410.htm
2026-05-29T18:12:26.882637+00:00,melaka,apartment,For Sale,Sri Lanang Sugai Naga Apartments Pangkalama Jalan Bendahara melaka,198000.0,"RM 198,000",MYR,3,2,,885,Melaka City,Melaka,Sri Lanang Sugai Naga Apartments Pangkalama Jalan Bendahara melaka,,,,https://www.mudah.my/sri-lanang-sugai-naga-apartments-pangkalama-jalan-bendahara-melaka-111627612.htm
2026-05-29T18:12:25.497626+00:00,melaka,apartment,For Sale,Apartment Freehold Residensi PR1MA Bukit Katil Ready To Move In,186300.0,"RM 186,300",MYR,3,2,,1000,Bukit Katil,Melaka,"Off Jalan Sidang Hassan, Taman Bukit Katil, 75450 Bukit Katil, Melaka",,,,https://www.mudah.my/apartment-freehold-residensi-pr1ma-bukit-katil-ready-to-move-in-113894857.htm
2026-05-29T18:12:25.173626+00:00,melaka,apartment,For Sale,Kota Laksamana Utama Apartment Flat Syahbandar Melaka 3 Bedrooms Town,118000.0,"RM 118,000",MYR,3,3,,820,Melaka City,Melaka,"Off Jalan Taman Maharjaya, Taman Maharjaya, 75200 Melaka City, Melaka",,,,https://www.mudah.my/kota-laksamana-utama-apartment-flat-syahbandar-melaka-3-bedrooms-town-114233951.htm
2026-05-29T18:12:24.794658+00:00,melaka,apartment,For Sale,[Termurah] Pangsapuri Sutera Wangi untuk Dijual,135000.0,"RM 135,000",MYR,3,2,,700,Batu Berendam,Melaka,"Jalan SW 22, Taman Sutera Wangi, 75350 Batu Berendam, Melaka",,,,https://www.mudah.my/termurah-pangsapuri-sutera-wangi-untuk-dijual-114852405.htm
2026-05-29T18:10:32.980504+00:00,melaka,apartment,For Sale,Freehold Cheng Mutiara Flat apartment Pangsapuri near taman malim jaya,123000.0,"RM 123,000",MYR,3,2,,700,Bertam Malim,Melaka,About Taman Cheng Mutiara,,,,https://www.mudah.my/freehold-cheng-mutiara-flat-apartment-pangsapuri-near-taman-malim-jaya-105521063.htm
2026-05-29T18:10:27.898378+00:00,melaka,apartment,For Sale,FREEHOLD Apartment Bukit Senjuang for Sale,150000.0,"RM 150,000",MYR,2,1,,840,Melaka City,Melaka,"Lorong Bukit Senjuang, Taman Bukit Sejuang, 75050 Melaka City, Melaka",,,,https://www.mudah.my/freehold-apartment-bukit-senjuang-for-sale-114855563.htm
2026-05-29T18:08:35.183355+00:00,melaka,apartment,For Sale,FreeHold Selat Horizon Apartment For Sale at Klebang near Limbongan,220000.0,"RM 220,000",MYR,3,2,,968,Klebang,Melaka,"Jalan Anggerik 1, Taman Anggerik, 75250 Klebang, Melaka",,,,https://www.mudah.my/freehold-selat-horizon-apartment-for-sale-at-klebang-near-limbongan-110823935.htm
2026-05-29T18:06:32.622653+00:00,melaka,apartment,For Sale,Plaza Mahkota Apartment For Sale - Low Range(2nd floor),240000.0,"RM 240,000",MYR,3,2,,1100,Melaka City,Melaka,"Jalan Pm 1, Off Jalan Syed Abdul Aziz, 75000 Melaka City, Melaka",,,,https://www.mudah.my/plaza-mahkota-apartment-for-sale-low-range-2nd-floor-114855735.htm
2026-05-29T18:04:37.309545+00:00,melaka,apartment,For Sale,"Melaka, Bachang, residensi rumpun bahagia, apartment, corner, below mv",275000.0,"RM 275,000",MYR,3,2,,1001,Melaka Tengah,Melaka,"Jalan Taman Rumpun Bahagia, Off Bachang, 75300 Melaka Tengah, Melaka",,,,https://www.mudah.my/melaka-bachang-residensi-rumpun-bahagia-apartment-corner-below-mv-112435575.htm
2026-05-29T18:04:34.294427+00:00,melaka,apartment,For Sale,"PANGSAPURI FURNISHED TINGKAT 1 UNTUK DIJUAL 🏢 – MITC, Ayer Keroh",165000.0,"RM 165,000",MYR,3,2,,775,Ayer Keroh,Melaka,About Pangsapuri Taman Tasik Utama,,,,https://www.mudah.my/pangsapuri-furnished-tingkat-1-untuk-dijual-mitc-ayer-keroh-114836164.htm
2026-05-29T18:04:33.862180+00:00,melaka,apartment,For Sale,"NICE & CLEAN 3 Bedrooms Pangsapuri Kota Laksamana Utama, Melaka town",98000.0,"RM 98,000",MYR,3,2,,743,Melaka City,Melaka,"Off Jalan Taman Maharjaya, Taman Maharjaya, 75200 Melaka City, Melaka",,,,https://www.mudah.my/nice-clean-3-bedrooms-pangsapuri-kota-laksamana-utama-melaka-town-114296292.htm
2026-05-29T18:04:28.878238+00:00,melaka,apartment,For Sale,Low Investment High ROI 7.22% Pangsapuri Rakyat Sungai Putat Infineon,133000.0,"RM 133,000",MYR,3,2,,700,Batu Berendam,Melaka,"Jalan Sungai Putat, 75350 Batu Berendam, Melaka",,,,https://www.mudah.my/low-investment-high-roi-7-22-pangsapuri-rakyat-sungai-putat-infineon-114859517.htm
2026-05-29T18:02:38.404809+00:00,melaka,apartment,For Sale,GUARDED HOT AREA Kiara Apartment Melaka Baru Batu Berendam Infineon,180000.0,"RM 180,000",MYR,3,2,,787,Batu Berendam,Melaka,About Kiara Apartment (Taman Mutiara),,,,https://www.mudah.my/guarded-hot-area-kiara-apartment-melaka-baru-batu-berendam-infineon-114861064.htm
2026-05-29T18:02:31.980333+00:00,melaka,apartment,For Sale,"FREEHOLD Pangsapuri Laksamana, Bandar Hilir",207000.0,"RM 207,000",MYR,3,2,,750,Melaka City,Melaka,,,,,https://www.mudah.my/freehold-pangsapuri-laksamana-bandar-hilir-110113290.htm
2026-05-29T16:16:28.398860+00:00,melaka,apartment,For Sale,newly refurbished 2nd floor pangsapuri cheng ria,138000.0,"RM 138,000",MYR,3,2,,861,Cheng,Melaka,About Pangsapuri Taman Cheng Ria,,,,https://www.mudah.my/newly-refurbished-2nd-floor-pangsapuri-cheng-ria-106824203.htm
2026-05-29T16:16:24.579173+00:00,melaka,apartment,For Sale,FREEHOLD Ixora Apartment Bukit Beruang Melaka nr MMU bedroom Aircond,365000.0,"RM 365,000",MYR,4,2,,1249,Bukit Baru,Melaka,"Jalan D1, Off Jalan Bukit Beruang, 75450 Bukit Baru, Melaka",,,,https://www.mudah.my/freehold-ixora-apartment-bukit-beruang-melaka-nr-mmu-bedroom-aircond-113673557.htm
2026-05-29T16:16:23.904167+00:00,melaka,apartment,For Sale,Corner Unit Ixora Apartment,400000.0,"RM 400,000",MYR,4,2,,1270,Bukit Baru,Melaka,"Jalan D1, Off Jalan Bukit Beruang, 75450 Bukit Baru, Melaka",,,,https://www.mudah.my/corner-unit-ixora-apartment-114880448.htm
2026-05-29T16:16:23.361162+00:00,melaka,apartment,For Sale,"Pangsapuri Taman Anika @, 3 Bilik, 820sqft (Harga Nego)",78800.0,"RM 78,800",MYR,3,2,,820,Melaka City,Melaka,"Pangsapuri Taman Anika @, 3 Bilik, 820sqft (Harga Nego)",,,,https://www.mudah.my/pangsapuri-taman-anika-3-bilik-820sqft-harga-nego-114459668.htm
2026-05-29T03:38:39.702707+00:00,melaka,apartment,For Sale,Pangsapuri Sg Putat Batu Berendam 3bilik Tingkat 2,129500.0,"RM 129,500",MYR,3,2,,700,Batu Berendam,Melaka,"Jalan Sungai Putat, 75350 Batu Berendam, Melaka",,,,https://www.mudah.my/pangsapuri-sg-putat-batu-berendam-3bilik-tingkat-2-114673198.htm
2026-05-29T03:37:39.517515+00:00,melaka,apartment,For Sale,FREEHOLD SECOND FLOOR Pangsapuri Langkawi Klebang Besar Tanjung Kling,120000.0,"RM 120,000",MYR,3,2,,893,Klebang Besar,Melaka,,,,,https://www.mudah.my/freehold-second-floor-pangsapuri-langkawi-klebang-besar-tanjung-kling-114577950.htm
2026-05-29T03:35:22.832392+00:00,melaka,apartment,For Sale,TOWN AREA 70K!!! CASH BACK Pangsapuri Kota Laksamana Utama Melaka,63000.0,"RM 63,000",MYR,3,2,,742,Melaka City,Melaka,"Off Jalan Taman Maharjaya, Taman Maharjaya, 75200 Melaka City, Melaka",,,,https://www.mudah.my/town-area-70k-cash-back-pangsapuri-kota-laksamana-utama-melaka-114873231.htm
2026-05-29T03:34:08.074038+00:00,melaka,apartment,For Sale,Melaka Raya COSTA MAHKOTA APARTMENT 1room 1bath 1kitchen 1balcony,150000.0,"RM 150,000",MYR,1,1,,520,Melaka City,Melaka,"Jalan Syed Abdul Aziz, 75000 Melaka City, Melaka",,,,https://www.mudah.my/melaka-raya-costa-mahkota-apartment-1room-1bath-1kitchen-1balcony-114154670.htm
2026-05-29T03:33:05.047839+00:00,melaka,apartment,For Sale,Pangsapuri Bukit Beruang Permai (University Green Apartment),230000.0,"RM 230,000",MYR,3,2,,1012,Bukit Beruang,Melaka,"Jalan Bbp 2, Taman Bukit Beruang Permai, 75450 Bukit Beruang, Melaka",,,,https://www.mudah.my/pangsapuri-bukit-beruang-permai-university-green-apartment-114868789.htm
2026-05-29T03:33:03.932835+00:00,melaka,apartment,For Sale,Miliki Apartment Baru Tanpa Perlu Deposit Di Klebang Melaka,190000.0,"RM 190,000",MYR,3,2,,1000,Melaka City,Melaka,"Off Jalan Limbongan, Pantai Klebang, 75200 Melaka City, Melaka",,,,https://www.mudah.my/miliki-apartment-baru-tanpa-perlu-deposit-di-klebang-melaka-106592675.htm
2026-05-29T03:33:03.664831+00:00,melaka,apartment,For Sale,Bandar Hilir GOOD INVEST Pangsapuri Boginvilla Hilir Kota Melaka Raya,98000.0,"RM 98,000",MYR,3,2,,807,Bandar Hilir,Melaka,,,,,https://www.mudah.my/bandar-hilir-good-invest-pangsapuri-boginvilla-hilir-kota-melaka-raya-114873110.htm
2026-05-29T03:31:49.172575+00:00,melaka,apartment,For Sale,apartment for sale,500000.0,"RM 500,000",MYR,3,2,,1268,Melaka Tengah,Melaka,"Jalan KSB 11a, Taman Kota Syahbandar, 75200 Melaka Tengah, Melaka",,,,https://www.mudah.my/apartment-for-sale-114784437.htm
2026-05-29T03:29:46.150409+00:00,melaka,apartment,For Sale,GOOD INVEST Shop Apartment Malim Jaya Jalan Berkat Bachang Melaka,92000.0,"RM 92,000",MYR,3,1,,657,Bachang,Melaka,GOOD INVEST Shop Apartment Malim Jaya Jalan Berkat Bachang Melaka,,,,https://www.mudah.my/good-invest-shop-apartment-malim-jaya-jalan-berkat-bachang-melaka-114873111.htm
2026-05-29T03:26:31.882372+00:00,melaka,apartment,For Sale,"Untuk Dijual > Pangsapuri Padang Jambu, Melaka",140000.0,"RM 140,000",MYR,3,2,,750,Melaka Tengah,Melaka,"Jalan Padang Jambu, 75150 Melaka Tengah, Melaka",,,,https://www.mudah.my/untuk-dijual-pangsapuri-padang-jambu-melaka-109360813.htm
2026-05-29T03:47:31.537822+00:00,melaka,bungalow,For Sale,( FULL LOAN Bungalow )/ Fully Furnished / Freehold  ,480000.0,"RM 480,000",MYR,4,2,,5000,Sungai Rambai,Melaka,,,,,https://www.mudah.my/full-loan-bungalow-fully-furnished-freehold-114208105.htm
2026-05-29T03:45:37.725062+00:00,melaka,bungalow,For Sale,Taman Merbok Ayer Keroh Melaka Bungalow 8000 sqft for sale,788000.0,"RM 788,000",MYR,5,4,,8000,Ayer Keroh,Melaka,Taman Merbok Ayer Keroh Melaka Bungalow 8000 sqft for sale,,,,https://www.mudah.my/taman-merbok-ayer-keroh-melaka-bungalow-8000-sqft-for-sale-114863967.htm
2026-05-29T03:44:28.375296+00:00,melaka,bungalow,For Sale,"Bungalow A' FAMOSA GOLF RESORT, ALOR GAJAH FullyFurnished SwimmingPool",658800.0,"RM 658,800",MYR,4,2,,8000,Alor Gajah,Melaka,,,,,https://www.mudah.my/bungalow-a-famosa-golf-resort-alor-gajah-fullyfurnished-swimmingpool-114039640.htm
2026-05-29T03:40:47.220967+00:00,melaka,bungalow,For Sale,One Krubong Freehold Fully Renovated Bungalow,880000.0,"RM 880,000",MYR,5,5,,4000,Melaka Tengah,Melaka,,,,,https://www.mudah.my/one-krubong-freehold-fully-renovated-bungalow-114839128.htm
2026-05-29T03:34:08.351043+00:00,melaka,bungalow,For Sale,Double Storey Bungalow Melaka Perdana Resort Bukit Katil for sale,1550000.0,"RM 1,550,000",MYR,6,6,,14370,Bukit Katil,Melaka,,,,,https://www.mudah.my/double-storey-bungalow-melaka-perdana-resort-bukit-katil-for-sale-103862252.htm
2026-05-29T03:23:58.465490+00:00,melaka,bungalow,For Sale,Fully Furnish 24hr Security 2 Sty Bungalow Ozana Villas Ayer Keroh,1250000.0,"RM 1,250,000",MYR,5,4,,8000,Bukit Baru,Melaka,,,,,https://www.mudah.my/fully-furnish-24hr-security-2-sty-bungalow-ozana-villas-ayer-keroh-114873568.htm
2026-05-29T03:23:57.918520+00:00,melaka,bungalow,For Sale,"Diskaun RM25K + Banglo Setingkat 📍 Kg Tun Razak, Bukit Katil, Melaka",485000.0,"RM 485,000",MYR,5,3,,2500,Bukit Katil,Melaka,,,,,https://www.mudah.my/diskaun-rm25k-banglo-setingkat-kg-tun-razak-bukit-katil-melaka-114575668.htm
2026-05-29T03:22:11.335173+00:00,melaka,bungalow,For Sale,3 Storey Luxury Bungalow Klebang Utama Near Semi D Below Value melaka,1550000.0,"RM 1,550,000",MYR,5,6,,5325,Klebang,Melaka,,,,,https://www.mudah.my/3-storey-luxury-bungalow-klebang-utama-near-semi-d-below-value-melaka-114876342.htm
2026-05-29T03:20:57.723177+00:00,melaka,bungalow,For Sale,French Village Inspired Banglo Di Ayer Keroh Melaka,694800.0,"RM 694,800",MYR,4,3,,4000,Ayer Keroh,Melaka,,,,,https://www.mudah.my/french-village-inspired-banglo-di-ayer-keroh-melaka-106723383.htm
2026-05-29T03:20:56.706168+00:00,melaka,bungalow,For Sale,"Non Bumi 1 Sty Bungalow , Jalan Orkid , Bandar Jasin Bestari , Bemban",618000.0,"RM 618,000",MYR,4,2,,5134,Jasin,Melaka,"Non Bumi 1 Sty Bungalow , Jalan Orkid , Bandar Jasin Bestari , Bemban",,,,https://www.mudah.my/non-bumi-1-sty-bungalow-jalan-orkid-bandar-jasin-bestari-bemban-114323296.htm
2026-05-29T18:00:50.864066+00:00,melaka,condo,For Sale,FULLY FURNISH 3 ROOM A FAMOSA Condo D'Savoy Alor Gajah Melaka,78000.0,"RM 78,000",MYR,3,2,,1138,Alor Gajah,Melaka,"Off Jalan Kamus, A'Famosa Resort, 78000 Alor Gajah, Melaka",,,,https://www.mudah.my/fully-furnish-3-room-a-famosa-condo-d-savoy-alor-gajah-melaka-114841581.htm
2026-05-29T18:00:42.479132+00:00,melaka,condo,For Sale,HOT HOMESTAY CONDO !! Atlantis Residence Kota Laksamana Jonker Melaka,258000.0,"RM 258,000",MYR,1,1,,689,Melaka Tengah,Melaka,"Jalan KSB 11a, Taman Kota Syahbandar, 75200 Melaka Tengah, Melaka",,,,https://www.mudah.my/hot-homestay-condo-atlantis-residence-kota-laksamana-jonker-melaka-114841557.htm
2026-05-29T18:00:37.101750+00:00,melaka,condo,For Sale,FREEHOLD Klebang 8 Condo Fully Renovation Below Value Price,398000.0,"RM 398,000 per month",MYR,3,2,,1110,Melaka City,Melaka,"No.10, Jalan Klebang Besar, 75200 Melaka City, Melaka",,,,https://www.mudah.my/freehold-klebang-8-condo-fully-renovation-below-value-price-105258294.htm
2026-05-29T18:00:36.783747+00:00,melaka,condo,For Sale,1room Condo for Sale,90000.0,"RM 90,000",MYR,1,1,,600,Tanjong Kling,Melaka,,,,,https://www.mudah.my/1room-condo-for-sale-112325848.htm
2026-05-29T17:58:57.366585+00:00,melaka,condo,For Sale,Grand Residence Condo Corner Lot FREEHOLD,398000.0,"RM 398,000",MYR,3,2,,1062,Bukit Katil,Melaka,"Jalan M9A, Taman Merak Mas, 75450 Bukit Katil, Melaka",,,,https://www.mudah.my/grand-residence-condo-corner-lot-freehold-108766127.htm
